_PolarizabilityC1,_PolarizabilityC2,_PolarizabilityC3,_SolventAccessibilityC1,_SolventAccessibilityC2,_SolventAccessibilityC3,_SecondaryStrC1,_SecondaryStrC2,_SecondaryStrC3,_ChargeC1,_ChargeC2,_ChargeC3,_PolarityC1,_PolarityC2,_PolarityC3,_NormalizedVDWVC1,_NormalizedVDWVC2,_NormalizedVDWVC3,_HydrophobicityC1,_HydrophobicityC2,_HydrophobicityC3,_PolarizabilityT12,_PolarizabilityT13,_PolarizabilityT23,_SolventAccessibilityT12,_SolventAccessibilityT13,_SolventAccessibilityT23,_SecondaryStrT12,_SecondaryStrT13,_SecondaryStrT23,_ChargeT12,_ChargeT13,_ChargeT23,_PolarityT12,_PolarityT13,_PolarityT23,_NormalizedVDWVT12,_NormalizedVDWVT13,_NormalizedVDWVT23,_HydrophobicityT12,_HydrophobicityT13,_HydrophobicityT23,_PolarizabilityD1001,_PolarizabilityD1025,_PolarizabilityD1050,_PolarizabilityD1075,_PolarizabilityD1100,_PolarizabilityD2001,_PolarizabilityD2025,_PolarizabilityD2050,_PolarizabilityD2075,_PolarizabilityD2100,_PolarizabilityD3001,_PolarizabilityD3025,_PolarizabilityD3050,_PolarizabilityD3075,_PolarizabilityD3100,_SolventAccessibilityD1001,_SolventAccessibilityD1025,_SolventAccessibilityD1050,_SolventAccessibilityD1075,_SolventAccessibilityD1100,_SolventAccessibilityD2001,_SolventAccessibilityD2025,_SolventAccessibilityD2050,_SolventAccessibilityD2075,_SolventAccessibilityD2100,_SolventAccessibilityD3001,_SolventAccessibilityD3025,_SolventAccessibilityD3050,_SolventAccessibilityD3075,_SolventAccessibilityD3100,_SecondaryStrD1001,_SecondaryStrD1025,_SecondaryStrD1050,_SecondaryStrD1075,_SecondaryStrD1100,_SecondaryStrD2001,_SecondaryStrD2025,_SecondaryStrD2050,_SecondaryStrD2075,_SecondaryStrD2100,_SecondaryStrD3001,_SecondaryStrD3025,_SecondaryStrD3050,_SecondaryStrD3075,_SecondaryStrD3100,_ChargeD1001,_ChargeD1025,_ChargeD1050,_ChargeD1075,_ChargeD1100,_ChargeD2001,_ChargeD2025,_ChargeD2050,_ChargeD2075,_ChargeD2100,_ChargeD3001,_ChargeD3025,_ChargeD3050,_ChargeD3075,_ChargeD3100,_PolarityD1001,_PolarityD1025,_PolarityD1050,_PolarityD1075,_PolarityD1100,_PolarityD2001,_PolarityD2025,_PolarityD2050,_PolarityD2075,_PolarityD2100,_PolarityD3001,_PolarityD3025,_PolarityD3050,_PolarityD3075,_PolarityD3100,_NormalizedVDWVD1001,_NormalizedVDWVD1025,_NormalizedVDWVD1050,_NormalizedVDWVD1075,_NormalizedVDWVD1100,_NormalizedVDWVD2001,_NormalizedVDWVD2025,_NormalizedVDWVD2050,_NormalizedVDWVD2075,_NormalizedVDWVD2100,_NormalizedVDWVD3001,_NormalizedVDWVD3025,_NormalizedVDWVD3050,_NormalizedVDWVD3075,_NormalizedVDWVD3100,_HydrophobicityD1001,_HydrophobicityD1025,_HydrophobicityD1050,_HydrophobicityD1075,_HydrophobicityD1100,_HydrophobicityD2001,_HydrophobicityD2025,_HydrophobicityD2050,_HydrophobicityD2075,_HydrophobicityD2100,_HydrophobicityD3001,_HydrophobicityD3025,_HydrophobicityD3050,_HydrophobicityD3075,_HydrophobicityD3100,id,label
0.236,0.406,0.358,0.377,0.396,0.226,0.509,0.274,0.217,0.198,0.66,0.142,0.311,0.255,0.434,0.34,0.302,0.358,0.396,0.33,0.274,0.162,0.219,0.305,0.333,0.124,0.124,0.305,0.219,0.133,0.267,0.076,0.19,0.171,0.314,0.2,0.2,0.305,0.219,0.2,0.257,0.152,4.717,21.698,45.283,71.698,96.226,1.887,19.811,50.0,74.528,100.0,0.943,26.415,50.943,75.472,99.057,2.83,18.868,41.509,63.208,96.226,4.717,23.585,53.774,75.472,99.057,0.943,25.472,56.604,88.679,100.0,0.943,27.358,50.943,71.698,99.057,2.83,18.868,44.34,60.377,93.396,1.887,14.151,45.283,88.679,100.0,7.547,30.189,65.094,76.415,99.057,0.943,20.755,44.34,72.642,100.0,4.717,22.642,50.0,58.491,97.17,0.943,16.038,38.679,60.377,93.396,1.887,24.528,47.17,87.736,100.0,4.717,26.415,53.774,76.415,99.057,1.887,28.302,49.057,79.245,100.0,3.774,18.868,44.34,64.151,97.17,0.943,26.415,50.943,75.472,99.057,4.717,23.585,53.774,75.472,99.057,1.887,28.302,47.17,87.736,100.0,0.943,13.208,37.736,60.377,93.396,Positive_7,1
0.302,0.47,0.228,0.446,0.316,0.238,0.414,0.309,0.277,0.12,0.753,0.127,0.352,0.307,0.341,0.375,0.397,0.228,0.316,0.351,0.333,0.276,0.129,0.225,0.272,0.211,0.129,0.243,0.225,0.176,0.166,0.036,0.173,0.217,0.233,0.191,0.279,0.16,0.194,0.189,0.211,0.23,0.289,22.511,45.599,74.459,99.567,0.433,27.85,52.092,74.892,100.0,0.144,22.944,48.773,74.315,99.856,0.289,21.789,44.156,72.727,99.856,0.722,25.974,48.485,70.996,100.0,0.144,31.169,59.163,82.54,99.567,0.144,26.407,50.505,71.14,100.0,0.577,24.964,49.784,78.499,99.856,0.722,22.511,48.052,76.623,99.278,1.299,26.407,48.629,69.986,98.846,0.144,24.531,49.784,76.046,99.856,1.01,23.377,51.082,70.996,100.0,0.144,23.954,50.649,76.19,99.856,0.289,24.675,50.216,77.056,99.567,0.722,25.974,48.629,70.996,100.0,0.289,23.521,50.216,76.912,99.567,0.433,26.551,50.072,72.294,100.0,0.144,22.944,48.773,74.315,99.856,0.722,25.974,48.485,70.996,100.0,0.289,24.242,50.216,76.912,99.567,0.144,23.954,50.649,75.469,99.856,Positive_28,1
0.423,0.408,0.169,0.563,0.25,0.187,0.451,0.246,0.303,0.092,0.796,0.113,0.324,0.405,0.271,0.482,0.349,0.169,0.25,0.437,0.313,0.353,0.131,0.148,0.297,0.194,0.127,0.23,0.24,0.166,0.152,0.018,0.201,0.258,0.205,0.233,0.332,0.152,0.127,0.251,0.173,0.276,0.704,23.592,48.239,76.408,100.0,1.056,24.296,50.0,71.831,99.296,0.352,31.338,49.648,76.761,98.944,1.056,27.465,55.282,77.113,100.0,2.465,22.183,48.592,74.648,99.648,0.352,19.366,41.549,66.197,96.831,0.352,31.338,53.169,76.761,98.944,2.113,22.535,45.07,71.831,99.296,0.704,18.31,47.887,71.479,100.0,8.451,26.056,51.761,76.761,98.944,0.352,25.0,50.352,73.592,100.0,5.634,17.958,42.958,62.324,99.648,0.352,24.648,49.648,72.887,99.296,0.704,25.0,49.296,74.296,100.0,2.465,22.887,48.944,75.0,99.648,0.704,23.592,49.296,74.296,100.0,1.056,23.239,48.592,70.423,98.592,0.352,31.338,49.648,76.761,98.944,2.465,22.183,48.592,74.648,99.648,0.704,27.113,50.352,76.408,100.0,0.352,24.648,47.535,72.887,99.296,Positive_86,1
0.383,0.418,0.199,0.483,0.274,0.244,0.423,0.289,0.289,0.09,0.791,0.119,0.343,0.368,0.289,0.433,0.368,0.199,0.274,0.418,0.308,0.34,0.155,0.14,0.265,0.19,0.145,0.175,0.235,0.185,0.15,0.02,0.2,0.26,0.175,0.235,0.33,0.175,0.12,0.26,0.15,0.255,0.995,28.358,57.214,79.104,100.0,1.99,23.881,41.791,67.662,99.005,0.498,16.418,53.731,72.637,95.522,1.99,27.861,54.229,79.602,100.0,1.493,18.408,41.294,66.169,97.512,0.498,19.403,48.259,74.129,99.502,0.498,21.891,41.294,67.164,100.0,1.99,27.861,58.706,77.612,99.005,0.995,23.383,49.751,73.632,99.502,1.493,15.92,52.736,66.667,95.522,0.498,24.876,50.249,76.119,100.0,11.443,20.896,39.303,73.134,97.512,0.498,23.881,48.259,75.622,99.005,0.995,28.856,57.711,78.607,100.0,1.493,18.408,42.289,66.169,97.512,0.995,28.358,56.219,78.607,100.0,1.99,21.393,41.791,64.677,99.005,0.498,16.418,53.731,72.637,95.522,1.493,18.408,41.294,66.169,97.512,0.995,28.856,57.214,77.612,100.0,0.498,23.881,47.761,75.622,99.005,Positive_109,1
0.3,0.462,0.238,0.487,0.126,0.388,0.419,0.334,0.247,0.076,0.877,0.047,0.363,0.419,0.217,0.561,0.202,0.238,0.126,0.516,0.359,0.303,0.216,0.164,0.196,0.47,0.047,0.299,0.175,0.247,0.146,0.002,0.092,0.384,0.202,0.216,0.189,0.285,0.094,0.106,0.137,0.458,1.121,27.803,50.448,74.664,100.0,0.673,21.749,47.085,73.318,99.776,0.224,26.682,54.484,77.354,99.103,1.345,25.336,51.121,75.785,99.776,0.673,27.578,50.0,71.3,99.552,0.224,22.87,47.534,73.094,100.0,0.224,22.87,48.206,71.3,99.552,1.57,25.561,52.466,76.906,100.0,0.897,25.336,48.655,73.991,98.655,8.744,29.148,52.691,68.834,97.309,0.224,24.439,49.552,74.888,100.0,0.673,16.368,36.996,71.3,99.552,0.224,23.991,51.121,75.785,99.776,0.897,25.785,48.655,73.991,100.0,0.448,22.197,49.103,73.094,99.552,0.897,25.336,49.776,73.543,100.0,0.673,21.525,47.758,76.233,99.776,0.224,26.682,54.484,77.354,99.103,0.673,27.578,50.0,71.3,99.552,0.448,25.336,49.776,74.664,100.0,0.224,23.991,49.552,75.336,99.776,Negative_204,0
0.356,0.497,0.147,0.415,0.276,0.309,0.433,0.281,0.287,0.104,0.827,0.068,0.298,0.418,0.284,0.455,0.398,0.147,0.276,0.432,0.292,0.339,0.074,0.167,0.214,0.269,0.15,0.199,0.24,0.152,0.156,0.024,0.094,0.245,0.181,0.182,0.346,0.109,0.132,0.189,0.174,0.252,0.348,22.158,47.332,69.026,99.652,0.232,24.362,50.116,73.55,99.884,0.116,32.715,66.473,85.847,100.0,0.348,23.434,48.956,73.55,99.884,0.812,33.295,65.545,84.687,100.0,0.116,19.374,42.807,63.805,99.42,0.116,30.51,59.165,84.339,100.0,0.696,22.042,45.244,65.661,99.42,0.232,21.462,46.056,67.981,98.956,3.944,30.51,67.285,86.427,100.0,0.116,22.97,47.216,69.838,99.884,0.812,35.963,74.246,86.195,98.492,0.116,26.334,50.812,75.29,99.884,0.232,18.097,43.968,63.225,99.652,0.812,33.759,65.545,84.687,100.0,0.232,20.186,45.476,66.589,99.652,0.58,28.19,52.9,76.566,99.884,0.116,32.715,66.473,85.847,100.0,0.812,33.295,65.545,84.687,100.0,0.232,19.142,44.78,64.153,99.652,0.116,25.754,50.696,74.826,99.884,Negative_45,0
0.435,0.388,0.177,0.445,0.204,0.351,0.393,0.201,0.405,0.107,0.843,0.05,0.201,0.565,0.234,0.612,0.211,0.177,0.204,0.6,0.197,0.332,0.157,0.11,0.167,0.304,0.152,0.14,0.332,0.182,0.182,0.012,0.087,0.227,0.072,0.267,0.249,0.209,0.057,0.262,0.057,0.232,0.498,23.881,54.478,75.124,99.751,1.493,26.368,47.015,76.368,100.0,0.249,17.413,41.791,68.408,99.502,0.498,25.622,55.97,77.363,100.0,0.746,25.373,44.527,68.408,99.502,0.249,22.886,42.537,71.642,99.751,0.249,24.876,49.502,75.373,99.502,0.995,19.652,46.269,74.129,100.0,1.244,28.109,50.249,72.139,99.751,0.746,28.856,48.01,68.408,99.502,0.249,24.129,49.005,74.876,100.0,1.244,26.368,53.483,77.612,88.806,0.249,22.388,54.229,75.871,100.0,0.498,25.124,51.244,76.119,99.751,0.746,22.139,43.532,67.662,99.502,0.498,24.627,51.493,75.622,99.751,1.493,26.368,49.751,74.627,100.0,0.249,17.413,41.791,68.408,99.502,0.746,25.373,44.527,68.408,99.502,0.498,24.129,48.756,75.124,99.751,0.249,22.388,55.97,76.368,100.0,Negative_122,0
0.296,0.548,0.157,0.452,0.304,0.243,0.4,0.287,0.313,0.078,0.757,0.165,0.322,0.374,0.304,0.409,0.435,0.157,0.304,0.409,0.287,0.272,0.096,0.193,0.325,0.193,0.149,0.289,0.202,0.149,0.105,0.035,0.281,0.193,0.263,0.211,0.281,0.14,0.149,0.237,0.237,0.184,1.739,18.261,49.565,70.435,93.913,3.478,22.609,46.957,74.783,100.0,0.87,30.435,56.522,73.913,94.783,2.609,28.696,52.174,71.304,100.0,3.478,26.957,57.391,76.522,94.783,0.87,11.304,33.913,73.043,96.522,0.87,31.304,50.435,75.652,100.0,6.957,25.217,46.087,72.174,99.13,1.739,16.522,49.565,71.304,96.522,20.87,40.87,66.957,81.739,94.783,0.87,22.609,47.826,72.174,100.0,3.478,15.652,41.739,68.696,89.565,0.87,26.087,47.826,72.174,100.0,1.739,12.174,39.13,70.435,96.522,3.478,26.957,57.391,76.522,94.783,1.739,16.522,39.13,71.304,97.391,3.478,24.348,51.304,74.783,100.0,0.87,30.435,56.522,73.913,94.783,3.478,26.957,57.391,76.522,94.783,1.739,16.522,39.13,70.435,96.522,0.87,26.087,51.304,72.174,100.0,Negative_50,0
0.364,0.386,0.25,0.5,0.205,0.295,0.409,0.25,0.341,0.114,0.818,0.068,0.318,0.455,0.227,0.477,0.273,0.25,0.205,0.477,0.318,0.256,0.163,0.233,0.209,0.233,0.116,0.163,0.256,0.163,0.209,0.023,0.116,0.233,0.14,0.186,0.233,0.233,0.163,0.186,0.14,0.233,6.818,47.727,61.364,79.545,97.727,4.545,18.182,36.364,52.273,100.0,2.273,20.455,34.091,63.636,93.182,13.636,34.091,63.636,81.818,100.0,4.545,22.727,38.636,56.818,93.182,2.273,9.091,18.182,47.727,95.455,2.273,20.455,43.182,65.909,100.0,25.0,27.273,47.727,63.636,95.455,6.818,11.364,50.0,77.273,97.727,22.727,22.727,38.636,56.818,93.182,2.273,25.0,47.727,77.273,100.0,4.545,65.909,4.545,52.273,65.909,2.273,27.273,43.182,70.455,100.0,6.818,15.909,54.545,77.273,97.727,4.545,20.455,38.636,56.818,93.182,6.818,15.909,50.0,75.0,97.727,4.545,36.364,45.455,70.455,100.0,2.273,20.455,34.091,63.636,93.182,4.545,22.727,38.636,56.818,93.182,6.818,15.909,50.0,75.0,97.727,2.273,27.273,43.182,70.455,100.0,Positive_98,1
0.321,0.453,0.226,0.446,0.318,0.236,0.486,0.264,0.25,0.122,0.75,0.128,0.358,0.318,0.324,0.409,0.365,0.226,0.318,0.348,0.334,0.268,0.125,0.197,0.278,0.224,0.149,0.22,0.19,0.139,0.176,0.027,0.183,0.217,0.275,0.159,0.268,0.156,0.166,0.183,0.244,0.234,0.676,16.216,44.595,69.595,99.324,2.027,29.054,48.649,71.284,100.0,0.338,27.365,60.811,84.459,98.311,0.676,22.973,47.973,72.973,99.662,8.784,27.365,48.311,72.635,98.311,0.338,22.297,53.041,80.068,100.0,0.338,21.959,42.905,72.297,99.662,4.73,36.824,60.473,79.392,96.959,1.351,23.311,46.284,69.595,100.0,9.459,29.73,63.514,84.459,98.311,0.338,22.973,49.662,75.0,100.0,15.541,25.676,42.568,61.824,92.905,0.338,30.068,56.419,75.338,99.662,0.676,14.865,44.595,70.27,100.0,8.784,29.73,51.014,73.311,98.311,0.676,22.297,46.959,70.608,100.0,4.73,26.689,44.257,69.932,99.662,0.338,27.365,60.811,84.459,98.311,8.784,27.365,48.311,72.635,98.311,0.676,16.216,45.946,75.676,100.0,0.338,29.054,55.743,75.0,99.662,Negative_172,0
0.368,0.413,0.219,0.366,0.224,0.41,0.324,0.166,0.51,0.058,0.875,0.066,0.26,0.496,0.244,0.537,0.244,0.219,0.224,0.548,0.227,0.311,0.15,0.208,0.136,0.3,0.203,0.103,0.311,0.15,0.094,0.017,0.111,0.256,0.122,0.239,0.272,0.217,0.142,0.247,0.092,0.269,0.831,26.87,56.787,79.501,99.723,2.216,28.255,47.091,70.914,100.0,0.277,18.006,44.321,74.238,99.446,0.831,20.222,41.828,68.144,100.0,1.108,21.33,45.983,77.562,97.23,0.277,32.41,57.064,77.285,99.723,0.277,16.898,40.166,62.881,99.446,0.554,17.729,32.687,66.482,100.0,0.831,36.842,60.111,79.501,99.723,1.108,10.249,24.654,49.03,92.798,0.277,27.978,52.078,75.069,100.0,4.155,15.512,25.762,83.38,97.23,0.277,18.283,41.274,70.637,100.0,0.831,31.025,55.125,73.407,99.723,1.108,21.33,45.983,77.839,97.23,0.831,30.194,55.125,74.792,99.723,2.216,16.898,43.213,75.069,100.0,0.277,18.006,44.321,74.238,99.446,1.108,21.33,45.983,77.562,97.23,0.554,28.255,53.74,73.13,99.723,0.277,18.56,42.936,74.238,100.0,Negative_74,0
0.325,0.425,0.25,0.452,0.313,0.234,0.417,0.282,0.302,0.123,0.778,0.099,0.369,0.31,0.321,0.409,0.341,0.25,0.313,0.357,0.329,0.231,0.135,0.259,0.215,0.235,0.135,0.231,0.231,0.135,0.183,0.032,0.127,0.203,0.163,0.187,0.227,0.195,0.199,0.215,0.135,0.231,0.794,23.81,42.46,65.079,98.81,1.19,25.794,54.762,76.984,100.0,0.397,21.429,52.381,73.016,99.206,0.794,17.857,50.397,78.968,100.0,1.19,30.159,50.794,73.413,98.413,0.397,26.984,48.413,68.651,99.206,0.397,18.254,47.619,76.984,100.0,1.984,26.19,53.175,78.571,99.603,2.381,27.778,47.222,67.063,98.413,3.175,18.254,46.032,73.413,98.016,0.397,24.603,50.397,75.794,100.0,11.508,32.54,47.619,61.111,96.429,0.397,21.429,54.762,79.762,100.0,0.794,24.206,44.048,66.667,98.81,1.19,30.159,49.603,72.222,98.413,0.794,24.206,43.254,65.476,98.81,1.19,25.794,60.714,80.952,100.0,0.397,21.429,52.381,73.016,99.206,1.19,30.159,50.794,73.413,98.413,0.794,24.603,44.841,66.667,99.206,0.397,17.46,54.762,80.952,100.0,Negative_24,0
0.3,0.45,0.25,0.408,0.298,0.294,0.435,0.279,0.286,0.116,0.773,0.111,0.345,0.324,0.332,0.391,0.359,0.25,0.298,0.391,0.311,0.272,0.137,0.229,0.225,0.234,0.149,0.24,0.24,0.16,0.162,0.032,0.162,0.204,0.217,0.187,0.255,0.179,0.187,0.2,0.175,0.234,0.42,25.21,52.521,79.412,98.95,1.05,26.261,48.95,75.0,99.79,0.21,19.538,47.479,66.597,100.0,0.42,23.739,47.899,77.101,99.79,0.63,20.588,47.479,67.857,98.529,0.21,32.143,56.092,77.311,100.0,0.21,23.109,48.95,72.269,100.0,1.891,21.008,43.908,65.966,99.79,0.42,32.353,57.773,81.092,98.95,0.63,12.815,47.479,69.328,97.899,0.21,27.101,52.521,77.731,100.0,1.05,18.487,39.706,54.412,94.958,0.21,22.269,44.328,69.118,100.0,0.42,33.193,59.244,80.462,98.95,0.63,22.479,48.95,69.328,98.529,0.42,32.353,57.353,80.462,99.37,1.05,22.899,44.328,70.378,99.79,0.21,19.538,47.479,66.597,100.0,0.63,20.588,47.479,67.857,98.529,0.42,32.143,57.563,79.202,98.95,0.21,22.059,44.538,74.58,100.0,Positive_199,1
0.425,0.315,0.26,0.48,0.331,0.189,0.52,0.213,0.268,0.142,0.748,0.11,0.26,0.394,0.346,0.488,0.252,0.26,0.331,0.433,0.236,0.23,0.198,0.175,0.349,0.206,0.111,0.254,0.286,0.127,0.222,0.008,0.198,0.222,0.222,0.254,0.214,0.246,0.127,0.286,0.175,0.222,2.362,29.134,52.756,77.165,96.063,0.787,23.622,40.157,66.142,93.701,1.575,18.11,46.457,81.89,100.0,1.575,29.921,48.819,75.591,96.063,0.787,25.984,59.055,77.165,100.0,3.937,16.535,28.346,55.118,96.85,0.787,20.472,50.394,75.591,100.0,1.575,21.26,39.37,67.717,96.85,3.937,27.559,51.969,74.016,95.276,3.15,19.685,62.992,83.465,100.0,0.787,22.835,45.669,70.866,96.85,4.724,29.134,55.906,77.165,95.276,1.575,20.472,40.157,70.866,96.85,2.362,25.197,48.031,74.016,96.063,0.787,25.984,59.055,79.528,100.0,2.362,27.559,51.969,77.165,96.063,0.787,23.622,37.795,66.142,88.189,1.575,18.11,46.457,81.89,100.0,0.787,25.984,59.055,77.165,100.0,2.362,22.047,47.244,74.803,96.85,1.575,20.472,42.52,70.866,93.701,Positive_130,1
0.38,0.423,0.197,0.504,0.235,0.261,0.455,0.253,0.292,0.098,0.809,0.093,0.32,0.423,0.258,0.471,0.331,0.197,0.235,0.48,0.285,0.335,0.129,0.168,0.253,0.27,0.118,0.217,0.23,0.165,0.16,0.018,0.155,0.258,0.191,0.206,0.306,0.158,0.139,0.222,0.149,0.265,0.326,27.732,50.245,74.225,98.369,0.653,21.207,48.613,75.204,99.511,0.163,23.98,51.387,74.062,100.0,0.326,25.285,51.713,75.693,99.511,0.816,23.98,46.493,69.821,100.0,0.163,24.47,49.429,76.672,99.021,0.163,25.612,48.124,71.289,100.0,1.142,21.044,48.287,78.14,98.858,0.326,26.101,52.039,76.672,97.879,0.816,26.917,51.387,69.821,100.0,0.163,24.47,49.918,75.693,99.511,4.731,24.633,45.677,71.126,94.29,0.163,20.228,49.755,77.488,99.511,0.326,27.243,51.713,74.551,98.369,0.816,25.122,47.145,70.962,100.0,0.326,26.754,50.734,74.715,98.695,0.653,20.228,47.798,74.388,99.511,0.163,23.98,51.387,74.062,100.0,0.816,23.98,46.493,69.821,100.0,0.326,27.406,52.039,74.715,98.369,0.163,18.597,49.103,77.488,99.511,Negative_53,0
0.315,0.513,0.172,0.563,0.198,0.239,0.504,0.236,0.259,0.067,0.878,0.055,0.431,0.347,0.222,0.397,0.431,0.172,0.198,0.391,0.411,0.392,0.091,0.164,0.184,0.237,0.102,0.228,0.289,0.099,0.111,0.012,0.094,0.327,0.167,0.143,0.395,0.117,0.137,0.143,0.143,0.363,0.875,25.656,46.939,70.262,100.0,1.166,25.073,51.603,77.551,99.708,0.292,20.117,49.854,68.805,93.586,0.583,24.49,47.23,70.554,99.417,5.248,21.283,51.312,74.927,98.542,0.292,24.781,53.061,77.843,100.0,0.292,26.239,48.688,71.72,99.417,0.583,26.531,55.102,72.886,95.044,0.875,16.035,45.481,82.507,100.0,13.12,18.659,43.44,60.058,93.586,0.292,25.364,50.437,75.51,100.0,5.248,17.784,41.983,73.761,92.128,0.292,24.49,49.563,72.886,96.501,0.875,23.615,46.939,75.802,100.0,5.248,26.239,51.312,74.636,98.542,0.875,25.656,48.688,76.676,100.0,1.166,25.073,49.563,76.385,98.542,0.292,20.117,49.854,68.805,93.586,5.248,21.283,51.312,74.927,98.542,0.875,25.656,48.688,71.429,100.0,0.292,24.198,48.105,73.178,96.501,Negative_96,0
0.389,0.438,0.173,0.323,0.311,0.366,0.463,0.15,0.388,0.116,0.775,0.108,0.186,0.484,0.329,0.526,0.301,0.173,0.311,0.511,0.178,0.372,0.132,0.153,0.183,0.233,0.232,0.117,0.38,0.133,0.172,0.038,0.153,0.198,0.11,0.322,0.355,0.178,0.107,0.323,0.092,0.203,1.498,20.632,47.92,72.712,99.334,0.333,27.787,48.586,74.043,100.0,0.166,24.626,53.411,80.865,99.834,0.998,27.288,56.24,75.707,99.667,0.499,27.121,48.087,77.87,100.0,0.166,20.3,44.26,71.547,97.837,0.166,29.617,53.91,74.542,100.0,1.165,14.809,38.602,74.043,97.171,0.333,23.794,49.251,74.709,99.334,0.666,29.95,57.903,85.025,99.834,0.166,25.125,50.25,73.71,99.667,0.499,12.146,35.607,59.734,100.0,0.166,22.296,53.411,80.532,99.667,0.333,23.461,48.586,71.88,99.334,0.499,27.121,49.418,76.705,100.0,0.333,22.463,48.419,71.88,99.334,0.499,27.288,48.253,77.205,100.0,0.166,24.626,53.411,80.865,99.834,0.499,27.121,48.087,77.87,100.0,0.333,23.461,48.586,71.714,99.334,0.166,22.296,53.411,79.7,99.667,Negative_215,0
0.353,0.439,0.208,0.375,0.339,0.286,0.465,0.177,0.358,0.146,0.702,0.153,0.26,0.387,0.353,0.456,0.337,0.208,0.339,0.411,0.251,0.313,0.158,0.156,0.292,0.199,0.172,0.201,0.309,0.1,0.208,0.026,0.222,0.167,0.199,0.275,0.294,0.191,0.122,0.278,0.187,0.175,0.477,19.093,43.675,75.895,100.0,0.716,28.878,55.37,73.986,99.523,0.239,26.014,49.165,72.315,99.761,0.477,19.809,52.983,77.327,100.0,0.716,23.15,46.301,67.78,99.284,0.239,30.072,49.881,75.179,98.091,0.239,27.446,52.745,75.656,99.284,1.193,29.356,60.382,78.52,99.761,0.955,20.525,40.573,68.735,100.0,1.671,23.389,43.914,63.962,95.704,0.239,26.969,53.222,76.134,100.0,0.716,22.196,44.153,73.986,99.284,0.239,32.458,61.575,78.759,99.761,0.477,19.332,43.198,73.747,100.0,0.716,24.821,47.017,69.69,99.284,0.477,20.048,43.675,73.747,100.0,0.716,29.833,57.757,77.327,99.523,0.239,26.014,49.165,72.315,99.761,0.716,23.15,46.301,67.78,99.284,0.477,21.002,45.346,74.224,100.0,0.239,32.458,63.007,78.759,99.761,Negative_182,0
0.387,0.384,0.229,0.44,0.263,0.297,0.452,0.211,0.337,0.115,0.777,0.108,0.235,0.443,0.322,0.529,0.241,0.229,0.263,0.511,0.226,0.295,0.152,0.174,0.224,0.242,0.189,0.227,0.252,0.134,0.189,0.022,0.183,0.183,0.168,0.295,0.233,0.227,0.099,0.292,0.121,0.211,0.619,28.173,54.18,79.876,99.69,1.858,17.957,41.486,69.969,100.0,0.31,36.223,56.656,72.136,98.452,0.619,27.245,51.703,73.994,99.381,1.548,24.458,52.941,78.328,100.0,0.31,19.195,44.272,72.446,97.214,0.31,26.006,47.678,68.731,100.0,4.644,21.672,51.703,72.446,98.762,1.858,21.981,49.845,81.424,99.69,1.548,39.319,55.108,71.517,98.452,0.31,24.768,48.297,74.303,100.0,2.167,13.622,47.678,77.09,99.69,0.31,21.672,42.724,69.969,98.762,0.619,24.149,50.155,75.232,99.381,1.548,26.935,52.632,77.399,100.0,0.619,22.601,50.155,75.232,99.69,2.167,17.028,44.582,73.684,100.0,0.31,36.223,56.656,72.136,98.452,1.548,24.458,52.941,78.328,100.0,0.619,27.554,48.916,74.613,99.381,0.31,21.362,42.724,69.969,98.762,Negative_198,0
0.289,0.462,0.249,0.484,0.262,0.254,0.421,0.328,0.252,0.117,0.802,0.081,0.421,0.296,0.284,0.389,0.362,0.249,0.262,0.355,0.384,0.267,0.152,0.203,0.194,0.26,0.13,0.245,0.223,0.147,0.152,0.034,0.108,0.26,0.174,0.159,0.294,0.189,0.167,0.179,0.145,0.294,0.489,30.318,55.746,77.751,100.0,0.733,22.738,44.254,74.817,99.756,0.244,25.428,46.455,69.682,96.822,1.222,27.628,50.122,77.262,100.0,0.733,14.425,48.166,66.259,98.778,0.244,26.65,50.367,73.594,99.022,0.244,23.961,45.966,70.171,99.756,0.489,25.672,54.768,79.951,99.022,1.222,23.227,50.611,69.927,100.0,0.978,18.582,46.455,64.303,96.822,0.244,27.873,50.856,77.017,100.0,3.912,10.758,18.337,58.924,98.778,0.244,26.895,44.499,77.995,99.756,0.489,29.584,54.034,75.061,100.0,0.733,15.648,48.166,67.482,98.778,0.489,23.227,54.034,73.105,100.0,0.733,24.205,44.499,77.262,99.756,0.244,25.428,46.455,69.682,96.822,0.733,14.425,48.166,66.259,98.778,0.489,31.051,53.056,76.773,100.0,0.244,25.183,44.254,76.284,99.756,Negative_219,0
